Date,Open,High,Low,Close,Volume
1962-04-04 00:00:00-05:00,1.3560881137512282,1.3679953754865852,1.3501347303390503,1.3501347303390503,682515
1962-04-05 00:00:00-05:00,1.357411966429669,1.3785802125930786,1.357411966429669,1.3785802125930786,957090
1962-04-06 00:00:00-05:00,1.3785790112507634,1.389163174600183,1.367994946883513,1.377255916595459,455010
1962-04-09 00:00:00-05:00,1.377257116784783,1.3851951967232794,1.3679961390025015,1.3785802125930786,23535
1962-04-10 00:00:00-05:00,1.378579353131958,1.3838714361190796,1.370641278142373,1.3838714361190796,274575
1962-04-11 00:00:00-05:00,1.3838714142165136,1.3944555800232408,1.3653491735458374,1.3653491735458374,556995
1962-04-12 00:00:00-05:00,1.3653495195588616,1.367995611172224,1.350796461105347,1.350796461105347,423630
1962-04-13 00:00:00-05:00,1.3507966816452424,1.370641827583313,1.3494735861314353,1.370641827583313,658980
1962-04-16 00:00:00-05:00,1.3706412225619142,1.379902194194999,1.3547650732265326,1.3693181276321411,533460
1962-04-17 00:00:00-05:00,1.3693184678100647,1.3759336471557615,1.3627034864287964,1.3759336471557615,313800
1962-04-18 00:00:00-05:00,1.3759323362671378,1.387839390391457,1.371963153255498,1.373286247253418,447165
1962-04-19 00:00:00-05:00,1.373286247253418,1.3785783262987377,1.3679942671902183,1.373286247253418,407940
1962-04-23 00:00:00-05:00,1.373287788552344,1.3746107850529987,1.366672608084608,1.371964693069458,329490
1962-04-24 00:00:00-05:00,1.3719647251326532,1.3805644005523483,1.369318732069506,1.370641827583313,478545
1962-04-25 00:00:00-05:00,1.3706411749139966,1.3759332575025505,1.3560879230499268,1.3560879230499268,486390
1962-04-26 00:00:00-05:00,1.354764773812029,1.354764773812029,1.321689486503601,1.321689486503601,972780
1962-04-27 00:00:00-05:00,1.321689922657174,1.336242978648898,1.270092382202551,1.284645438194275,1710210
1962-04-30 00:00:00-04:00,1.2846463937453063,1.2965536643747977,1.1907125125547948,1.2012966871261597,2455485
1962-05-01 00:00:00-04:00,1.201295575185685,1.2290787850087692,1.1377907845032047,1.222463607788086,5562105
1962-05-02 00:00:00-04:00,1.2436318245009583,1.280676301816765,1.2436318245009583,1.2502470016479492,2675145
1962-05-03 00:00:00-04:00,1.2502470818417852,1.2806763839624091,1.2409859124277094,1.276045799255371,1427790
1962-05-04 00:00:00-04:00,1.2760465638076852,1.2859691381454468,1.2634777980772922,1.2859691381454468,815880
1962-05-07 00:00:00-04:00,1.2859690965257742,1.295891670542397,1.2575243711471558,1.2575243711471558,870795
1962-05-08 00:00:00-04:00,1.2560683457866089,1.2560683457866089,1.216040849685669,1.216040849685669,1082610
1962-05-09 00:00:00-04:00,1.2160406164227693,1.2272880548628928,1.190899429023982,1.193545937538147,1678830
1962-05-10 00:00:00-04:00,1.1935474348331665,1.216703844144206,1.1882545101627202,1.1988402605056765,2000475
1962-05-11 00:00:00-04:00,1.1988390133952636,1.2173639829761047,1.1750210256521822,1.1803139448165894,1984785
1962-05-14 00:00:00-04:00,1.1803131161694411,1.2028077840805054,1.1598031554296306,1.2028077840805054,2855580
1962-05-15 00:00:00-04:00,1.2028076885483574,1.2253023546727988,1.196191668510437,1.196191668510437,1765125
1962-05-16 00:00:00-04:00,1.1961916216742468,1.216039879006373,1.1961916216742468,1.2094236612319946,925710
1962-05-17 00:00:00-04:00,1.2094250273327354,1.2094250273327354,1.1829607203290933,1.18825364112854,1019850
1962-05-18 00:00:00-04:00,1.1882534918591614,1.1948695182800293,1.1789907578763916,1.1948695182800293,768810
1962-05-21 00:00:00-04:00,1.194869345005564,1.194869345005564,1.180313989992554,1.1908997297286987,415785
1962-05-22 00:00:00-04:00,1.189576850300483,1.189576850300483,1.1512033939361572,1.1512033939361572,1051230
1962-05-23 00:00:00-04:00,1.151202769315893,1.1591421963917825,1.0989354848861694,1.0989354848861694,3028170
1962-05-24 00:00:00-04:00,1.0989355925440534,1.1273848955266177,1.0532845258712769,1.0532845258712769,4346130
1962-05-25 00:00:00-04:00,1.053284445112587,1.0771024298539411,1.0268199516236456,1.0546077489852903,4503030
1962-05-28 00:00:00-04:00,1.050637956198155,1.050637956198155,0.9394873586402837,0.9553660154342652,4518720
1962-05-29 00:00:00-04:00,0.96727510058995,1.024173612625162,0.96727510058995,1.0135880708694458,4040175
1962-05-31 00:00:00-04:00,1.0321127309300455,1.05857722084998,1.0321127309300455,1.038728952407837,4322595
1962-06-01 00:00:00-04:00,1.0347598672518346,1.0347598672518346,1.0129267764270793,1.0188812017440796,2526090
1962-06-04 00:00:00-04:00,1.0056488068235605,1.0056488068235605,0.9527198076248168,0.9527198076248168,1898490
1962-06-05 00:00:00-04:00,0.9527200817511384,0.9897703324520278,0.9341949069017575,0.963636577129364,3310590
1962-06-06 00:00:00-04:00,0.9636361602425948,0.9950628232118812,0.9580125885396064,0.9672750234603882,3012480
1962-06-07 00:00:00-04:00,0.9738912318224622,0.9897698894446502,0.9738912318224622,0.9791841506958008,1286580
1962-06-08 00:00:00-04:00,0.979845759133816,0.9950628143640246,0.979845759133816,0.9824922680854796,1223820
1962-06-11 00:00:00-04:00,0.9824927926504368,0.9844776011755269,0.9487505527345016,0.9500736594200134,1247355
1962-06-12 00:00:00-04:00,0.939487125264344,0.939487125264344,0.8868891000747681,0.8868891000747681,3483180
1962-06-13 00:00:00-04:00,0.8868890917904372,0.9077299100839392,0.8528161289110671,0.853808581829071,4589325
1962-06-14 00:00:00-04:00,0.8538085789166497,0.8779573095269986,0.7939328303513916,0.809811532497406,6989895
1962-06-15 00:00:00-04:00,0.8098116784707617,0.8852351931423011,0.7952561287564182,0.8825886845588684,6621180
1962-06-18 00:00:00-04:00,0.8825888868407554,0.8991292475352228,0.8402459277749608,0.872664749622345,4989420
1962-06-19 00:00:00-04:00,0.8726646791880498,0.8892050385475158,0.8627405427706337,0.8892050385475159,2204445
1962-06-20 00:00:00-04:00,0.8892053510080061,0.9070689216338832,0.868033766746521,0.868033766746521,3200760
1962-06-21 00:00:00-04:00,0.8574474567650645,0.8574474567650645,0.8342910796441589,0.8356143832206726,3883275
1962-06-22 00:00:00-04:00,0.835614244613125,0.8508312927398144,0.8217203513467726,0.8468614816665649,3530250
1962-06-25 00:00:00-04:00,0.8468620680801103,0.8892052308828263,0.8349531216028689,0.8799425959587097,3969570
1962-06-26 00:00:00-04:00,0.8799419866384002,0.8971440392994967,0.8468614816665649,0.8468614816665649,3381195
1962-06-27 00:00:00-04:00,0.8481855810768171,0.8812661170959473,0.8481855810768171,0.8812661170959473,3098775
1962-06-28 00:00:00-04:00,0.8872202848505235,0.9222855122730332,0.8872202848505235,0.9103766679763794,4275525
1962-06-29 00:00:00-04:00,0.9103767129491946,0.919639147859714,0.8951594596048811,0.8978058695793152,2957565
1962-07-02 00:00:00-04:00,0.8978050546715601,0.9262543320655824,0.8958202489922766,0.9262543320655824,1459170
1962-07-03 00:00:00-04:00,0.92625530018116,0.9361796359436426,0.9209623805065416,0.9302250146865844,2706525
1962-07-05 00:00:00-04:00,0.9302240424218888,0.934193653780456,0.9229464215978492,0.9262543320655824,2110305
1962-07-06 00:00:00-04:00,0.9156701219276646,0.9156701219276646,0.9050843762225312,0.9130237102508544,1702365
1962-07-09 00:00:00-04:00,0.913023771503364,0.927579135700196,0.9024379260901596,0.9269174337387084,1976940
1962-07-10 00:00:00-04:00,0.9427955459924804,0.9573509000637208,0.9427955459924804,0.9494115710258484,3192915
1962-07-11 00:00:00-04:00,0.9494115537513456,0.9910930056923264,0.9454419388035518,0.9907623529434204,3467490
1962-07-12 00:00:00-04:00,0.9930774781056384,1.0314511026386664,0.9930774781056384,1.0030018091201782,3451800
1962-07-13 00:00:00-04:00,1.0030021457990752,1.0096181707006526,0.9858001840614872,0.995724320411682,2204445
1962-07-16 00:00:00-04:00,0.995724837545561,1.0122652053833008,0.9858006960412212,1.0122652053833008,1733745
1962-07-17 00:00:00-04:00,1.0122650963359443,1.0175579184358812,0.9791845622198616,0.9795153141021729,1788660
1962-07-18 00:00:00-04:00,0.979514988798067,0.98447715636559,0.9580126586634816,0.9666135907173156,2549625
1962-07-19 00:00:00-04:00,0.9719064720020568,0.9950628570857888,0.9719064720020568,0.9725679755210876,2298585
1962-07-20 00:00:00-04:00,0.9752147249316452,0.98977028236101,0.9752147249316452,0.9844774603843688,713895
1962-07-23 00:00:00-04:00,0.984477317195054,0.9977095682077992,0.9831539138976444,0.987123727798462,878640
1962-07-24 00:00:00-04:00,0.9818302691626372,0.9818302691626372,0.9613204002380372,0.9613204002380372,933555
1962-07-25 00:00:00-04:00,0.9613207327344028,0.9752143855885428,0.9494115904373556,0.9725679755210876,1969095
1962-07-26 00:00:00-04:00,0.9771998409907448,0.9871239823101338,0.9771998409907448,0.9778613448143004,996315
1962-07-27 00:00:00-04:00,0.9778613006276512,0.9947323203086852,0.9771997968339868,0.9947323203086852,996315
1962-07-30 00:00:00-04:00,1.001017468246088,1.0251665115356443,1.001017468246088,1.0251665115356443,2981100
1962-07-31 00:00:00-04:00,1.025166984631786,1.0413764069276286,1.0241743326187134,1.0241743326187134,2902650
1962-08-01 00:00:00-04:00,1.0215271145213212,1.0215271145213212,0.995724320411682,0.995724320411682,1278735
1962-08-02 00:00:00-04:00,0.9963864544381968,1.0208661556243896,0.9963864544381968,1.0208661556243896,1561155
1962-08-03 00:00:00-04:00,1.0208661091809568,1.025497427869834,1.0109420669859563,1.0188812017440796,996315
1962-08-06 00:00:00-04:00,1.018881266118544,1.022850982245234,1.0043258053171529,1.005649209022522,6911445
1962-08-07 00:00:00-04:00,1.004853664535931,1.004853664535931,0.987979531288147,0.987979531288147,964935
1962-08-08 00:00:00-04:00,0.9879804403565148,1.013788334782489,0.9807010773783844,1.0104795694351196,1655295
1962-08-09 00:00:00-04:00,1.0098177893585876,1.0098177893585876,0.99294334265984,0.9965829253196716,1349340
1962-08-10 00:00:00-04:00,0.9965821170382376,1.0051848409984452,0.9929425373302998,0.9945970177650452,1027695
1962-08-13 00:00:00-04:00,0.9952596343594928,1.0051857336441667,0.9952596343594928,1.002538800239563,1066920
1962-08-14 00:00:00-04:00,1.0025387464993434,1.0217291116714478,1.0008843637014428,1.0217291116714478,1984785
1962-08-15 00:00:00-04:00,1.0230518579483032,1.0435658713567082,1.0230518579483032,1.0230518579483032,2455485
1962-08-16 00:00:00-04:00,1.0230522178283452,1.039595642307448,1.021067018772936,1.0223904848098757,1333650
1962-08-17 00:00:00-04:00,1.022391185086997,1.0362877860279254,1.0217293525978508,1.0309938192367554,933555
1962-08-20 00:00:00-04:00,1.0362874047907455,1.0515074670758393,1.0362874047907455,1.0422430038452148,1890645
1962-08-21 00:00:00-04:00,1.0422428739620693,1.0534925354755964,1.0376106429240204,1.0395958423614502,1357185
1962-08-22 00:00:00-04:00,1.0415819151630985,1.0892272276400543,1.0415819151630985,1.0826098918914795,3459645
1962-08-23 00:00:00-04:00,1.0826096375542988,1.0978297042352618,1.0779775036185224,1.0865800380706787,3059550
1962-08-24 00:00:00-04:00,1.0865802933406243,1.0879038595077828,1.0786392924074475,1.0826098918914795,1310115
1962-08-27 00:00:00-04:00,1.082610022654724,1.0898891918748157,1.0786394226911025,1.0799630880355835,957090
1962-08-28 00:00:00-04:00,1.079300583189787,1.079300583189787,1.041581392288208,1.041581392288208,2879115
1962-08-29 00:00:00-04:00,1.0415805367676725,1.0481978637590814,1.0276838530337755,1.0349630117416382,2635920
1962-08-30 00:00:00-04:00,1.0349639987468373,1.0442284634045973,1.0243760674286566,1.0263614654541016,996315
1962-08-31 00:00:00-04:00,1.0283458212232746,1.0528301323754563,1.0283458212232746,1.0488598346710205,1286580
1962-09-04 00:00:00-04:00,1.0488605764541736,1.0627569748082564,1.0217290179139864,1.0256996154785156,1702365
1962-09-05 00:00:00-04:00,1.025699399151751,1.0376105952288148,1.009817507330208,1.013788104057312,2353500
1962-09-06 00:00:00-04:00,1.0137880576808205,1.0293388346898482,1.0084940939824825,1.0270227193832395,1898490
1962-09-07 00:00:00-04:00,1.0270221275146671,1.0346322021339591,1.011802077293396,1.011802077293396,1380720
1962-09-10 00:00:00-04:00,1.0118025563164157,1.023714047675484,0.999229529975012,1.0170965194702148,1890645
1962-09-11 00:00:00-04:00,1.0170963203343737,1.0263607787939877,1.0084937927969364,1.0111408233642578,1616070
1962-09-12 00:00:00-04:00,1.0124647404740046,1.0230525714465648,1.0124647404740046,1.0154424905776978,1365030
1962-09-13 00:00:00-04:00,1.0154427404140685,1.0230528231552969,1.0147811060214786,1.0151119232177734,886485
1962-09-14 00:00:00-04:00,1.0151114225432367,1.0296696494004196,1.013788055393351,1.027684450149536,1145370
1962-09-17 00:00:00-04:00,1.02966964743849,1.0475366386971383,1.02966964743849,1.0455515384674072,1529775
1962-09-18 00:00:00-04:00,1.045551886144905,1.05845593308547,1.0362875208937163,1.03761088848114,2384880
1962-09-19 00:00:00-04:00,1.0376104432520388,1.0415810393975775,1.0223904848098757,1.0223904848098757,1537620
1962-09-20 00:00:00-04:00,1.022390857150192,1.0309934885406151,1.0118029269639817,1.0131264925003052,925710
1962-09-21 00:00:00-04:00,1.0124645369325995,1.0124645369325995,0.9939357126838294,0.9972444772720336,2235825
1962-09-24 00:00:00-04:00,0.98599479361727,0.98599479361727,0.9575398742931368,0.9582017064094543,2745750
1962-09-25 00:00:00-04:00,0.958202517557994,0.9773930907249452,0.9502615156135992,0.9773930907249452,2557470
1962-09-26 00:00:00-04:00,0.9773919129196448,0.978715279625714,0.9409961104393004,0.9409961104393004,2149530
1962-09-27 00:00:00-04:00,0.9409958535697038,0.9522453091478184,0.922467041447939,0.9264374375343324,3012480
1962-09-28 00:00:00-04:00,0.9270995970642936,0.9436432187597636,0.9270995970642936,0.9357023239135742,1482705
1962-10-01 00:00:00-04:00,0.9357027838809716,0.9357027838809716,0.9006303242921048,0.9009613394737244,1937715
1962-10-02 00:00:00-04:00,0.9085707175394706,0.9297464664552167,0.9085707175394706,0.9274304509162904,2965410
1962-10-03 00:00:00-04:00,0.9274307359603398,0.9423197796368142,0.9184970919162444,0.9224675893783568,1882800
1962-10-04 00:00:00-04:00,0.9224675455362432,0.94761369820994,0.9184970482628364,0.9469518661499025,1365030
1962-10-05 00:00:00-04:00,0.946952889894764,0.9578718434640684,0.9403355523140636,0.9535704255104064,1820040
1962-10-08 00:00:00-04:00,0.953569933782453,0.956878699884041,0.9502611676808652,0.952246367931366,666825
1962-10-09 00:00:00-04:00,0.955554264463004,0.9727595156784588,0.955554264463004,0.9694509506225586,1239510
1962-10-10 00:00:00-04:00,0.9694517489108504,0.9840099818382668,0.9456289518975602,0.9505921006202698,1898490
1962-10-11 00:00:00-04:00,0.9505922627812258,0.9621727470749,0.9403351464149842,0.9423203468322754,1427790
1962-10-12 00:00:00-04:00,0.9423201160458972,0.9443053159769874,0.9317322840626796,0.9403349161148072,1090455
1962-10-15 00:00:00-04:00,0.9449665503948034,0.9714362621307372,0.9449665503948034,0.9714362621307372,972780
1962-10-16 00:00:00-04:00,0.9714366499865952,0.9754069499044212,0.9462904930114746,0.9462904930114746,1317960
1962-10-17 00:00:00-04:00,0.9462909467308352,0.9661431489601936,0.9409969799282064,0.9568787813186646,1443480
1962-10-18 00:00:00-04:00,0.9568783960286206,0.963495728095632,0.9400040507316588,0.9400040507316588,1027695
1962-10-19 00:00:00-04:00,0.9400039370369128,0.9423198544541708,0.9211440973488056,0.921475112438202,2479020
1962-10-22 00:00:00-04:00,0.9128724019554196,0.9128724019554196,0.8966597915028892,0.9079094529151917,2871270
1962-10-23 00:00:00-04:00,0.907909786029276,0.907909786029276,0.8734991550445556,0.8734991550445557,2635920
1962-10-24 00:00:00-04:00,0.8734987847511961,0.8999685049057007,0.852323028431067,0.8999685049057007,3859740
1962-10-25 00:00:00-04:00,0.8999683586824246,0.9012917256542872,0.8787926058028476,0.8959977626800537,2800665
1962-10-26 00:00:00-04:00,0.8920278496652237,0.8920278496652237,0.8715138209048704,0.8774694204330444,1623915
1962-10-29 00:00:00-05:00,0.8946749289908524,0.912541928529883,0.8946749289908524,0.9118801951408386,3687150
1962-10-30 00:00:00-05:00,0.9118797713430992,0.9317319618229222,0.9029462262167568,0.9310703277587892,2769285
1962-10-31 00:00:00-05:00,0.9290856691230412,0.9290856691230412,0.9112186636830648,0.9158509969711304,1231665
1962-11-01 00:00:00-05:00,0.9158507740239682,0.9317324757575988,0.9052629398624062,0.9317324757575988,2086770
1962-11-02 00:00:00-05:00,0.9317319902608008,0.979046451627893,0.9184971301920576,0.945628583431244,3279210
1962-11-05 00:00:00-05:00,0.9511224023089984,0.9643600439434808,0.9511224023089984,0.9570793509483336,1812195
1962-11-07 00:00:00-05:00,0.9570793135201252,0.9703167565605688,0.9425178290610994,0.956417441368103,1827885
1962-11-08 00:00:00-05:00,0.9564176179997094,0.9663458011517624,0.940532386302948,0.940532386302948,1333650
1962-11-09 00:00:00-05:00,0.9451654167073674,0.9570793135201252,0.9451654167073674,0.956417441368103,1153215
1962-11-12 00:00:00-05:00,0.9676690803907853,0.9901731253503347,0.9676690803907853,0.9888492822647096,2275050
1962-11-13 00:00:00-05:00,0.988849361823052,0.9941444374770908,0.9709786176681516,0.970978617668152,2212290
1962-11-14 00:00:00-05:00,0.972302062344934,0.9941440300094172,0.972302062344934,0.991496443748474,1929870
1962-11-15 00:00:00-05:00,0.9914970387997348,1.0044038933905115,0.9862020611763,0.9862020611763,2180910
1962-11-16 00:00:00-05:00,0.986201634538918,1.0020867586135864,0.9769353286683856,1.0020867586135864,1569000
1962-11-19 00:00:00-05:00,1.002086712062926,1.002086712062926,0.9848779439926147,0.9848779439926147,980625
1962-11-20 00:00:00-05:00,0.9901740488481998,1.0017569686237118,0.9901740488481998,0.9964619874954224,1176750
1962-11-21 00:00:00-05:00,0.996461878163946,1.0053972073566797,0.991497586305224,0.9987782835960388,1670985
1962-11-23 00:00:00-05:00,0.9987774754226836,1.027238368988037,0.993482400121693,1.027238368988037,2894805
1962-11-26 00:00:00-05:00,1.0272381052497588,1.0451088436249074,1.0232668740722308,1.029223918914795,2243670
1962-11-27 00:00:00-05:00,1.029223988589836,1.047756402006217,1.0232669433439996,1.0451089143753052,1812195
1962-11-28 00:00:00-05:00,1.0470956158294604,1.0616569091816663,1.0470956158294604,1.052390694618225,2784975
1962-11-29 00:00:00-05:00,1.0523901461238565,1.0616563558578491,1.0504043316759362,1.0616563558578491,1835730
1962-11-30 00:00:00-05:00,1.0616560989014456,1.06364171479243,1.0517279204083734,1.0550373792648315,1365030
1962-12-03 00:00:00-05:00,1.0444470684400644,1.0444470684400644,1.0331950487195547,1.0365045070648191,1349340
1962-12-04 00:00:00-05:00,1.0391523369265068,1.0613252970726954,1.0391523369265068,1.0596705675125122,1843575
1962-12-05 00:00:00-05:00,1.0596716372699655,1.0748949070926015,1.0557003021240234,1.0557003021240234,2243670
1962-12-06 00:00:00-05:00,1.0556991521903418,1.0689367895398725,1.0537135362993575,1.0550373792648315,1451325
1962-12-07 00:00:00-05:00,1.055038184493494,1.0662900164633868,1.052390694618225,1.052390694618225,1168905
1962-12-10 00:00:00-05:00,1.0523893021995885,1.0609935338717076,1.029885172843933,1.029885172843933,1545465
1962-12-11 00:00:00-05:00,1.0298859216539538,1.0391524278090452,1.0226053288363484,1.0259147882461548,1184595
1962-12-12 00:00:00-05:00,1.031209827901719,1.0444474682741227,1.031209827901719,1.0424617528915403,808035
1962-12-13 00:00:00-05:00,1.0424616238199942,1.0477566000828236,1.025914723960491,1.027238368988037,1176750
1962-12-14 00:00:00-05:00,1.0272392072491352,1.0345200036282185,1.0206204815195,1.0312105417251587,1043385
1962-12-17 00:00:00-05:00,1.0312101888026977,1.0378289122671345,1.0166487000663125,1.0192962884902954,949245
1962-12-18 00:00:00-05:00,1.0192956755555125,1.0279001099233689,1.0100293692392164,1.0120149850845337,917865
1962-12-19 00:00:00-05:00,1.012015215259589,1.0391524665084932,1.012015215259589,1.0381596088409424,1012005
1962-12-20 00:00:00-05:00,1.0381596088409424,1.0510661642900752,1.0381596088409424,1.0381596088409424,1333650
1962-12-21 00:00:00-05:00,1.0381597315542697,1.0418000780480263,1.0199579000473022,1.0199579000473022,941400
1962-12-24 00:00:00-05:00,1.0269081746218944,1.0431241989135742,1.0269081746218944,1.0431241989135742,713895
1962-12-26 00:00:00-05:00,1.0431236250063434,1.051066189422151,1.0384905202027237,1.0424617528915403,760965
1962-12-27 00:00:00-05:00,1.0424617377273222,1.0477567145687212,1.0312098129011773,1.0351810455322266,823725
1962-12-28 00:00:00-05:00,1.035180715942805,1.0404757901364867,1.0338570711920607,1.0391521453857422,611910
