Date,Open,High,Low,Volume,Close
1962-02-02 00:00:00-05:00,1.455550408997485,1.4647380113601685,1.448988046298846,533460,1.4647380113601685
1962-02-05 00:00:00-05:00,1.464738363656966,1.464738363656966,1.4384885137693817,329490,1.4463634490966797
1962-02-06 00:00:00-05:00,1.4465597283177798,1.4491850302476927,1.4413090262497414,274575,1.447872281074524
1962-02-07 00:00:00-05:00,1.449185490608215,1.457061595316369,1.449185490608215,266730,1.449185490608215
1962-02-08 00:00:00-05:00,1.449185333646399,1.4570614375014888,1.449185333646399,23535,1.4504979848861694
1962-02-09 00:00:00-05:00,1.4504981792966758,1.4609994888305664,1.4439349222181477,455010,1.4609994888305664
1962-02-12 00:00:00-05:00,1.4609998292251625,1.4728139893438017,1.4596872757118944,298110,1.4623125791549685
1962-02-13 00:00:00-05:00,1.462312972303088,1.4636256243775363,1.4386849403381348,274575,1.4386849403381348
1962-02-14 00:00:00-05:00,1.4386836829147396,1.4439343848316637,1.4334329809978157,219660,1.4360582828521729
1962-02-15 00:00:00-05:00,1.4360581938679844,1.4360581938679844,1.4294950378469813,243195,1.4308075904846191
1962-02-16 00:00:00-05:00,1.4308077682166351,1.4360583722522196,1.4294952154159546,235350,1.4294952154159546
1962-02-19 00:00:00-05:00,1.429495186227126,1.436058342929378,1.4124303306270614,298110,1.4150556325912476
1962-02-20 00:00:00-05:00,1.4157119989395142,1.4229315790485586,1.4157119989395142,305955,1.4157119989395142
1962-02-21 00:00:00-05:00,1.4157120181949956,1.4255569985039882,1.4052106142044067,384405,1.4052106142044067
1962-02-23 00:00:00-05:00,1.4071795192540149,1.4124302209829995,1.4071795192540149,305955,1.4098048210144043
1962-02-26 00:00:00-05:00,1.4098040139059396,1.4111168604509454,1.4019280149255504,313800,1.4045534133911133
1962-02-27 00:00:00-05:00,1.4045534592317943,1.4163676054001832,1.396677459994355,368715,1.40717875957489
1962-02-28 00:00:00-05:00,1.4071795192540149,1.4098048210144043,1.3993035157646403,282420,1.4098048210144043
1962-03-01 00:00:00-05:00,1.4150554786354808,1.4268696308135986,1.4150554786354808,298110,1.4268696308135986
1962-03-02 00:00:00-05:00,1.4386849403381348,1.4465609509931192,1.4386849403381348,258885,1.4386849403381348
1962-03-05 00:00:00-05:00,1.4386833991310275,1.4386833991310275,1.428181997368606,376560,1.433432698249817
1962-03-06 00:00:00-05:00,1.4334331584855755,1.4399964139341312,1.4308078563061533,196125,1.4347459077835083
1962-03-07 00:00:00-05:00,1.4347464301532558,1.4393407106399536,1.4308083772421143,133365,1.4393407106399536
1962-03-08 00:00:00-05:00,1.4393397026663526,1.4426212310791016,1.4308073752437258,196125,1.4426212310791016
1962-03-09 00:00:00-05:00,1.4439338820886285,1.4518098831176758,1.4439338820886285,305955,1.4518098831176758
1962-03-12 00:00:00-05:00,1.451810734334173,1.4557485898452525,1.4465600311668574,298110,1.4504979848861694
1962-03-13 00:00:00-05:00,1.4504981419901597,1.4504981419901597,1.4439348850804374,133365,1.449185490608215
1962-03-14 00:00:00-05:00,1.4491858053864393,1.4531237603876377,1.443935198718175,211815,1.4465605020523071
1962-03-15 00:00:00-05:00,1.4465597425685692,1.4544357466441111,1.443934440612793,258885,1.443934440612793
1962-03-16 00:00:00-05:00,1.443934728687316,1.4504979848861694,1.443934728687316,172590,1.4504979848861694
1962-03-19 00:00:00-05:00,1.4531222423789096,1.459685690274243,1.4531222423789096,392250,1.4544349908828735
1962-03-20 00:00:00-05:00,1.4518102661803125,1.4518102661803125,1.4452468156814575,172590,1.4452468156814575
1962-03-21 00:00:00-05:00,1.4452477521769764,1.4491858053864393,1.4413097971757782,274575,1.4465605020523071
1962-03-22 00:00:00-05:00,1.4413088954595528,1.4413088954595528,1.4308075904846191,251040,1.4308075904846191
1962-03-23 00:00:00-05:00,1.4321204282788464,1.4386836829147396,1.4321204282788464,196125,1.4360582828521729
1962-03-26 00:00:00-05:00,1.4360584804763954,1.4413091831158986,1.4334331782607552,141210,1.4354021549224854
1962-03-27 00:00:00-05:00,1.4321208000196073,1.4321208000196073,1.4071799348881755,368715,1.4084926843643188
1962-03-28 00:00:00-05:00,1.4098052909116732,1.42030669786983,1.4098052909116732,345180,1.416368842124939
1962-03-29 00:00:00-05:00,1.4163685551885534,1.422931712239261,1.4124304056167605,243195,1.4124304056167605
1962-03-30 00:00:00-05:00,1.4098047208290845,1.4098047208290845,1.3920837387893543,462855,1.3986471891403198
1962-04-02 00:00:00-05:00,1.3979906835691702,1.3979906835691702,1.3796132802963257,392250,1.3796132802963257
1962-04-03 00:00:00-05:00,1.3783008765581026,1.3783008765581026,1.3310447617650378,957090,1.3454840183258057
1962-04-04 00:00:00-05:00,1.345484626955732,1.3572987837583776,1.3395777940750122,682515,1.3395777940750122
1962-04-05 00:00:00-05:00,1.346797165142356,1.3677998781204224,1.346797165142356,957090,1.3677998781204224
1962-04-06 00:00:00-05:00,1.3678001334428274,1.378301540996234,1.357298824097665,455010,1.3664873838424685
1962-04-09 00:00:00-05:00,1.3664871287651097,1.3743631338558564,1.357298570735502,23535,1.3677998781204224
1962-04-10 00:00:00-05:00,1.3677996302244455,1.373050332069397,1.3599236265611228,274575,1.373050332069397
1962-04-11 00:00:00-05:00,1.373049107655283,1.383550501980586,1.3546717166900637,556995,1.3546717166900637
1962-04-12 00:00:00-05:00,1.3546722190177,1.357297617676613,1.3402329683303833,423630,1.3402329683303833
1962-04-13 00:00:00-05:00,1.34023446384726,1.3599244356155396,1.338921713948877,658980,1.3599244356155396
1962-04-16 00:00:00-05:00,1.3599243335095357,1.3691128946504545,1.3441723179943,533460,1.3586115837097168
1962-04-17 00:00:00-05:00,1.3586104868149804,1.3651739358901978,1.352047234156123,313800,1.3651739358901978
1962-04-18 00:00:00-05:00,1.3651744668363774,1.376988424425207,1.3612363172930708,447165,1.362549066543579
1962-04-19 00:00:00-05:00,1.362549066543579,1.3677997689209578,1.3572984623744184,407940,1.362549066543579
1962-04-23 00:00:00-05:00,1.3625490831135183,1.3638617341717716,1.3559856314058134,329490,1.361236333847046
1962-04-24 00:00:00-05:00,1.3612369890973894,1.3697694214996794,1.3586116857171566,478545,1.3599244356155396
1962-04-25 00:00:00-05:00,1.359923471302967,1.3651741725484627,1.3454840183258057,486390,1.3454840183258057
1962-04-26 00:00:00-05:00,1.3441719057499222,1.3441719057499222,1.3113552331924438,972780,1.3113552331924438
1962-04-27 00:00:00-05:00,1.3113555764080076,1.325794841474172,1.260161479181272,1710210,1.2746007442474363
1962-04-30 00:00:00-04:00,1.2746004281902965,1.2864145836783911,1.1814011121995809,2455485,1.1919025182724
1962-05-01 00:00:00-04:00,1.1919025315687923,1.2194685018489395,1.128894290845443,5562105,1.2129050493240356
1962-05-02 00:00:00-04:00,1.2339076726075997,1.2706624933569437,1.2339076726075997,2675145,1.240471124649048
1962-05-03 00:00:00-04:00,1.240470876077752,1.270662238735763,1.2312821236275888,1427790,1.2660678625106812
1962-05-04 00:00:00-04:00,1.2660675460574613,1.275912523269653,1.2535970713611728,815880,1.275912523269653
1962-05-07 00:00:00-04:00,1.2759129685958297,1.2857579492441709,1.2476906776428225,870795,1.2476906776428225
1962-05-08 00:00:00-04:00,1.2462463789054483,1.2462463789054483,1.2065318822860718,1082610,1.2065318822860718
1962-05-09 00:00:00-04:00,1.2065318247030226,1.217691314148628,1.1815872280359376,1678830,1.1842130422592163
1962-05-10 00:00:00-04:00,1.184213611405902,1.2071889321155076,1.1789620786590993,2000475,1.189465045928955
1962-05-11 00:00:00-04:00,1.1894643724442784,1.207844481091743,1.1658326357997777,1984785,1.17108416557312
1962-05-14 00:00:00-04:00,1.171084691873392,1.1934034824371338,1.1507350908020542,2855580,1.1934034824371338
1962-05-15 00:00:00-04:00,1.1934033956082672,1.215722184548153,1.1868391036987305,1765125,1.1868391036987305
1962-05-16 00:00:00-04:00,1.1868388038363251,1.2065318710368171,1.1868388038363251,925710,1.199967384338379
1962-05-17 00:00:00-04:00,1.1999685550400436,1.1999685550400436,1.173711171971552,1019850,1.1789627075195312
1962-05-18 00:00:00-04:00,1.1789619593036451,1.1855262517929075,1.1697716551474602,768810,1.1855262517929075
1962-05-21 00:00:00-04:00,1.1855253147817262,1.1855253147817262,1.1710837844958537,415785,1.181586742401123
1962-05-22 00:00:00-04:00,1.1802744447067608,1.1802744447067608,1.1422010660171509,1051230,1.1422010660171509
1962-05-23 00:00:00-04:00,1.1422013595680949,1.150078707192668,1.0903427600860596,3028170,1.0903427600860596
1962-05-24 00:00:00-04:00,1.090342080588187,1.1185689142768496,1.0450479984283447,4346130,1.0450479984283447
1962-05-25 00:00:00-04:00,1.0450487279476297,1.068680477919564,1.018791162496314,4503030,1.0463616847991943
1962-05-28 00:00:00-04:00,1.0424228816027026,1.0424228816027026,0.932141384999047,4518720,0.947895884513855
1962-05-29 00:00:00-04:00,0.9597120647063884,1.016165692459992,0.9597120647063884,4040175,1.0056629180908203
1962-05-31 00:00:00-04:00,1.0240417860778557,1.0502993282174895,1.0240417860778557,4322595,1.0306062698364258
1962-06-01 00:00:00-04:00,1.0266681057324338,1.0266681057324338,1.0050057483983912,2526090,1.010913610458374
1962-06-04 00:00:00-04:00,0.9977854366245108,0.9977854366245108,0.945270299911499,1898490,0.945270299911499
1962-06-05 00:00:00-04:00,0.9452698123017602,0.9820303301039988,0.9268895042887864,3310590,0.9561009407043456
1962-06-06 00:00:00-04:00,0.9561006669872748,0.9872815780674016,0.9505210707891366,3012480,0.9597110748291016
1962-06-07 00:00:00-04:00,0.9662755111658026,0.9820299994589096,0.9662755111658026,1286580,0.9715270400047302
1962-06-08 00:00:00-04:00,0.9721837726499024,0.9872818368344164,0.9721837726499024,1223820,0.9748095870018004
1962-06-11 00:00:00-04:00,0.9748096128178374,0.976778899966134,0.9413312401782508,1247355,0.9426440000534058
1962-06-12 00:00:00-04:00,0.9321403943236232,0.9321403943236232,0.8799536824226379,3483180,0.8799536824226379
1962-06-13 00:00:00-04:00,0.8799538563731091,0.9006317050433593,0.8461473349474921,4589325,0.8471320271492004
1962-06-14 00:00:00-04:00,0.8471323309411313,0.8710922336129587,0.7877247732034338,6989895,0.8034793138504028
1962-06-15 00:00:00-04:00,0.8034791545591984,0.8783128762914045,0.7890374255874577,6621180,0.8756870627403259
1962-06-18 00:00:00-04:00,0.8756873263211736,0.8920983467281635,0.8336754755425191,4989420,0.8658407926559448
1962-06-19 00:00:00-04:00,0.865840778959214,0.8822517991065979,0.8559942454497474,2204445,0.8822517991065979
1962-06-20 00:00:00-04:00,0.8822516519486038,0.8999755271777786,0.8612456321716309,3200760,0.8612456321716309
1962-06-21 00:00:00-04:00,0.8507431835883763,0.8507431835883763,0.8277678632503396,3883275,0.8290808200836182
1962-06-22 00:00:00-04:00,0.8290808226719042,0.844178893176141,0.815295561669423,3530250,0.8402401208877563
1962-06-25 00:00:00-04:00,0.8402398681917473,0.8822519205355657,0.8284240459988548,3969570,0.8730617165565491
1962-06-26 00:00:00-04:00,0.8730619791234895,0.8901295339956666,0.8402401208877563,3381195,0.8402401208877563
1962-06-27 00:00:00-04:00,0.8415530108577912,0.8743748664855957,0.8415530108577912,3098775,0.8743748664855957
1962-06-28 00:00:00-04:00,0.8802829449907916,0.9150739909004996,0.8802829449907916,4275525,0.9032582640647888
1962-06-29 00:00:00-04:00,0.9032584241460442,0.9124484355358652,0.8881601553962999,2957565,0.8907858729362488
1962-07-02 00:00:00-04:00,0.8907856957058228,0.9190125465393066,0.8888164079426699,1459170,0.9190125465393066
1962-07-03 00:00:00-04:00,0.9190127851121304,0.928859521155296,0.9137612514900344,2706525,0.9229514598846436
1962-07-05 00:00:00-04:00,0.9229512202893524,0.926889795815658,0.9157304984911252,2110305,0.9190125465393066
1962-07-06 00:00:00-04:00,0.9085095653577744,0.9085095653577744,0.8980066003715277,1702365,0.9058838486671448
1962-07-09 00:00:00-04:00,0.9058838407771852,0.9203253806735956,0.8953807776586891,1976940,0.9196688532829284
1962-07-10 00:00:00-04:00,0.9354236387203144,0.9498651815617684,0.9354236387203144,3192915,0.941987931728363
1962-07-11 00:00:00-04:00,0.941988004723422,0.9833435449975222,0.938049428613391,3467490,0.983015477657318
1962-07-12 00:00:00-04:00,0.9853130675314056,1.0233866665551812,0.9853130675314056,3451800,0.9951598048210144
1962-07-13 00:00:00-04:00,0.9951593816516532,1.001723673939184,0.9780919270328642,2204445,0.9879384636878968
1962-07-16 00:00:00-04:00,0.9879383277965677,1.0043493509292605,0.97809179249593,1733745,1.0043493509292605
1962-07-17 00:00:00-04:00,1.0043494470924006,1.009600880702896,0.9715275941318766,1788660,0.9718557596206664
1962-07-18 00:00:00-04:00,0.9718561241124856,0.976779492304418,0.9505219215091872,2549625,0.9590556025505066
1962-07-19 00:00:00-04:00,0.964306687975638,0.9872820026266296,0.964306687975638,2298585,0.9649630188941956
1962-07-20 00:00:00-04:00,0.9675885638276576,0.9820302970672544,0.9675885638276576,713895,0.9767788648605348
1962-07-23 00:00:00-04:00,0.9767792687157152,0.9899080511080997,0.9754662136737332,878640,0.9794049859046936
1962-07-24 00:00:00-04:00,0.9741535222148856,0.9741535222148856,0.9538040161132812,933555,0.9538040161132812
1962-07-25 00:00:00-04:00,0.953803723475425,0.967588735463318,0.941987704243204,1969095,0.9649630188941956
1962-07-26 00:00:00-04:00,0.9695580361183124,0.9794045696155262,0.9695580361183124,996315,0.9702143669128418
1962-07-27 00:00:00-04:00,0.9702148776577484,0.9869539737701416,0.9695585465177105,996315,0.9869539737701416
1962-07-30 00:00:00-04:00,0.9931899551794212,1.0171501636505127,0.9931899551794212,2981100,1.0171501636505127
1962-07-31 00:00:00-04:00,1.0171502652675777,1.0332329312480593,1.0161653757095337,2902650,1.0161653757095337
1962-08-01 00:00:00-04:00,1.0135394982804755,1.0135394982804755,0.9879384636878968,1278735,0.9879384636878968
1962-08-02 00:00:00-04:00,0.9885949115243596,1.012883186340332,0.9885949115243596,1561155,1.012883186340332
1962-08-03 00:00:00-04:00,1.012882996035421,1.0174780980835718,1.003036559268783,996315,1.010913610458374
1962-08-06 00:00:00-04:00,1.0109135538106997,1.014852226520366,0.9964719175814444,6911445,0.9977849721908568
1962-08-07 00:00:00-04:00,0.996996907372244,0.996996907372244,0.9802547097206116,964935,0.9802547097206116
1962-08-08 00:00:00-04:00,0.9802551749453996,1.005861271009788,0.973032731121468,1655295,1.0025783777236938
1962-08-09 00:00:00-04:00,1.0019200790914382,1.0019200790914382,0.9851776061926668,1349340,0.9887887239456176
1962-08-10 00:00:00-04:00,0.9887910528397276,0.9973265225581518,0.9851799265815108,1027695,0.986821472644806
1962-08-13 00:00:00-04:00,0.9874766397699836,0.9973251163174736,0.9874766397699836,1066920,0.9946988821029664
1962-08-14 00:00:00-04:00,0.9946990479843564,1.0137393474578855,0.993057602205009,1984785,1.0137393474578855
1962-08-15 00:00:00-04:00,1.0150530338287354,1.0354066565551183,1.0150530338287354,2455485,1.0150530338287354
1962-08-16 00:00:00-04:00,1.0150526301405496,1.0314666960468728,1.013082954020964,1333650,1.014396071434021
1962-08-17 00:00:00-04:00,1.0143963313693,1.028184264225726,1.013739674251395,933555,1.022931694984436
1962-08-20 00:00:00-04:00,1.0281834013859117,1.043284439319257,1.0281834013859117,1890645,1.0340924263000488
1962-08-21 00:00:00-04:00,1.0340930556249537,1.045254750408288,1.0294970463183253,1357185,1.031466722488403
1962-08-22 00:00:00-04:00,1.0334366337715175,1.0807093548358682,1.0334366337715175,3459645,1.0741437673568726
1962-08-23 00:00:00-04:00,1.074143923687926,1.0892449735736576,1.0695480117837397,3059550,1.0780832767486572
1962-08-24 00:00:00-04:00,1.07808311984427,1.0793963355831857,1.070204218383242,1310115,1.0741437673568726
1962-08-27 00:00:00-04:00,1.074143224325531,1.081365465144351,1.0702036773435324,957090,1.071516990661621
1962-08-28 00:00:00-04:00,1.0708606513533518,1.0708606513533518,1.0334364175796509,2879115,1.0334364175796509
1962-08-29 00:00:00-04:00,1.0334369906085596,1.0400025803545978,1.0196489574124283,2635920,1.0268712043762207
1962-08-30 00:00:00-04:00,1.0268708445044312,1.0360628634137987,1.0163657081060449,996315,1.0183355808258057
1962-08-31 00:00:00-04:00,1.0203065022496638,1.0445994019300051,1.0203065022496638,1286580,1.0406601428985596
1962-09-04 00:00:00-04:00,1.0406595572136068,1.0544472999152277,1.0137401397707302,1702365,1.0176796913146973
1962-09-05 00:00:00-04:00,1.017679442879591,1.0294975051673927,1.0019217317663858,2353500,1.0058612823486328
1962-09-06 00:00:00-04:00,1.0058607734971772,1.0212899516890823,1.000608205783312,1898490,1.0189919471740725
1962-09-07 00:00:00-04:00,1.0189922807881853,1.0265428554890892,1.0038912296295166,1380720,1.0038912296295166
1962-09-10 00:00:00-04:00,1.0038905482216989,1.0157088951076043,0.9914158393687886,1890645,1.0091431140899658
1962-09-11 00:00:00-04:00,1.009143795104126,1.0183358161375378,1.0006085294532157,1616070,1.00323486328125
1962-09-12 00:00:00-04:00,1.004547495029839,1.015052531557141,1.004547495029839,1365030,1.0075019598007202
1962-09-13 00:00:00-04:00,1.0075016490973263,1.015052218525227,1.0068451889001102,886485,1.0071734189987185
1962-09-14 00:00:00-04:00,1.0071740736426544,1.021618466960609,1.005861054151714,1145370,1.019648790359497
1962-09-17 00:00:00-04:00,1.0216177535990527,1.039345027116965,1.0216177535990527,1529775,1.0373754501342771
1962-09-18 00:00:00-04:00,1.0373761686621203,1.0501793121051466,1.0281842463321824,2384880,1.0294972658157349
1962-09-19 00:00:00-04:00,1.0294970199272873,1.0334365686526792,1.014396071434021,1537620,1.014396071434021
1962-09-20 00:00:00-04:00,1.0143957604331446,1.022931119244293,1.003890627863208,925710,1.0052038431167605
1962-09-21 00:00:00-04:00,1.0045482933314531,1.0045482933314531,0.9861643419953088,2235825,0.9894472360610962
1962-09-24 00:00:00-04:00,0.9782854173369953,0.9782854173369953,0.9500529836502252,2745750,0.9507096409797668
1962-09-25 00:00:00-04:00,0.9507085471241103,0.9697490334510804,0.9428296506664956,2557470,0.9697490334510804
1962-09-26 00:00:00-04:00,0.9697496149506372,0.971062634156838,0.9336383938789368,2149530,0.9336383938789368
1962-09-27 00:00:00-04:00,0.933638996302578,0.9448005018236256,0.9152550454207348,3012480,0.9191944003105164
1962-09-28 00:00:00-04:00,0.9198500392639698,0.9362642962805124,0.9198500392639698,1482705,0.9283854961395264
1962-10-01 00:00:00-04:00,0.9283858463617748,0.9283858463617748,0.8935876437270148,1937715,0.8939160704612732
1962-10-02 00:00:00-04:00,0.9014667959181992,0.9224769761471442,0.9014667959181992,2965410,0.9201790690422058
1962-10-03 00:00:00-04:00,0.9201790512884512,0.9349516758668504,0.9113152604065022,1882800,0.9152547121047974
1962-10-04 00:00:00-04:00,0.915254431656072,0.940203957289868,0.9113149811648884,1365030,0.9395473003387452
1962-10-05 00:00:00-04:00,0.9395475034170538,0.950381068291761,0.932981914917814,1820040,0.9461132884025574
1962-10-08 00:00:00-04:00,0.946113175445771,0.9493960675465772,0.9428302833449648,666825,0.9447999596595764
1962-10-09 00:00:00-04:00,0.9480821744006884,0.9651528867506828,0.9480821744006884,1239510,0.9618701934814452
1962-10-10 00:00:00-04:00,0.961870552346823,0.97631493863301,0.9382340516675852,1898490,0.9431583881378174
1962-10-11 00:00:00-04:00,0.9431576923198576,0.9546476057875016,0.9329807967352708,1427790,0.9349504709243774
1962-10-12 00:00:00-04:00,0.9349518835096258,0.9369215606746472,0.9244468403863496,1090455,0.9329822063446044
1962-10-15 00:00:00-04:00,0.93757722093276,0.9638399481773376,0.93757722093276,972780,0.9638399481773376
1962-10-16 00:00:00-04:00,0.9638411937771348,0.967780450765744,0.9388916492462158,1317960,0.9388916492462158
1962-10-17 00:00:00-04:00,0.938891329886702,0.9585882958322124,0.9336387597877618,1443480,0.9493963718414308
1962-10-18 00:00:00-04:00,0.9493956974266268,0.9559612825824192,0.932653307914734,1027695,0.932653307914734
1962-10-19 00:00:00-04:00,0.932654233195766,0.9349520429153146,0.9139418548434444,2479020,0.914270281791687
1962-10-22 00:00:00-04:00,0.9057343240498088,0.9057343240498088,0.8896484858342476,2871270,0.900810182094574
1962-10-23 00:00:00-04:00,0.9008098195465448,0.9008098195465448,0.8666682839393616,2635920,0.8666682839393616
1962-10-24 00:00:00-04:00,0.8666687713564702,0.8929315209388733,0.8456585913391761,3859740,0.8929315209388733
1962-10-25 00:00:00-04:00,0.8929312623607955,0.8942442815679171,0.8719210884276991,2800665,0.8889917135238647
1962-10-26 00:00:00-04:00,0.8850523181020917,0.8850523181020917,0.8646987061439251,1623915,0.8706077337265015
1962-10-29 00:00:00-05:00,0.8876787290603552,0.9054060118185946,0.8876787290603552,3687150,0.9047494530677797
1962-10-30 00:00:00-05:00,0.9047498292357518,0.9244467964358472,0.8958861350498141,2769285,0.9237903356552124
1962-10-31 00:00:00-05:00,0.9218197150614992,0.9218197150614992,0.9040924392988374,1231665,0.9086885452270508
1962-11-01 00:00:00-05:00,0.9086890130329406,0.9244465231895448,0.8981839735141616,2086770,0.9244465231895448
1962-11-02 00:00:00-05:00,0.9244459293331732,0.9713903958392088,0.911314564687832,3279210,0.9382338523864746
1962-11-05 00:00:00-05:00,0.943685320119768,0.9568194530695764,0.943685320119768,1812195,0.9495956897735596
1962-11-07 00:00:00-05:00,0.9495951257867068,0.9627290544084124,0.9351475095116748,1827885,0.9489384293556212
1962-11-08 00:00:00-05:00,0.9489391478832784,0.95878970007202,0.9331781268119812,1333650,0.9331781268119812
1962-11-09 00:00:00-05:00,0.9377743934997343,0.9495951257867068,0.9377743934997343,1153215,0.9489384293556212
1962-11-12 00:00:00-05:00,0.9601024844134828,0.9824305611422448,0.9601024844134828,2275050,0.981117069721222
1962-11-13 00:00:00-05:00,0.9811168807287094,0.9863705506095652,0.9633858799934388,2212290,0.9633858799934388
1962-11-14 00:00:00-05:00,0.964699489107601,0.9863706712052857,0.964699489107601,1929870,0.9837437868118286
1962-11-15 00:00:00-05:00,0.9837435061587524,0.9965494288108084,0.9784899353981018,2180910,0.9784899353981018
1962-11-16 00:00:00-05:00,0.9784907465778728,0.9942516684532166,0.96929689186122,1569000,0.9942516684532166
1962-11-19 00:00:00-05:00,0.9942511731680276,0.9942511731680276,0.9771769642829894,980625,0.9771769642829896
1962-11-20 00:00:00-05:00,0.9824303932019736,0.9939227287592628,0.9824303932019736,1176750,0.9886691570281982
1962-11-21 00:00:00-05:00,0.988669043344321,0.9975344937529445,0.9837435747535024,1670985,0.990967333316803
1962-11-23 00:00:00-05:00,0.9909674669686876,1.0192058086395264,0.9857137968694388,2894805,1.0192058086395264
1962-11-26 00:00:00-05:00,1.0192055758429026,1.036936573265309,1.015265397866236,2243670,1.0211758613586426
1962-11-27 00:00:00-05:00,1.02117557561504,1.0395630676943275,1.0152651137764888,1812195,1.0369362831115725
1962-11-28 00:00:00-05:00,1.0389071724102512,1.053354594283174,1.0389071724102512,2784975,1.0441608428955078
1962-11-29 00:00:00-05:00,1.0441612238197282,1.0533549785614014,1.0421909369904034,1835730,1.0533549785614014
1962-11-30 00:00:00-05:00,1.053355424508594,1.0553255156444363,1.0435048705655718,1365030,1.046788454055786
1962-12-03 00:00:00-05:00,1.0362799212752274,1.0362799212752274,1.025115887728202,1349340,1.0283994674682615
1962-12-04 00:00:00-05:00,1.0310268949997885,1.053026478160131,1.0310268949997885,1843575,1.051384687423706
1962-12-05 00:00:00-05:00,1.0513851000651802,1.066489325282557,1.0474448204040527,2243670,1.0474448204040527
1962-12-06 00:00:00-05:00,1.0474450528372563,1.060579190270493,1.045474961701414,1451325,1.046788454055786
1962-12-07 00:00:00-05:00,1.0467876290062696,1.0579514699770072,1.0441608428955078,1168905,1.0441608428955078
1962-12-10 00:00:00-05:00,1.0441608785670011,1.0526978354548908,1.0218327045440674,1545465,1.0218327045440674
1962-12-11 00:00:00-05:00,1.021833398072761,1.031027450805818,1.0146097311186093,1184595,1.0178933143615725
1962-12-12 00:00:00-05:00,1.0231455735908,1.0362796931320877,1.0231455735908,808035,1.0343095064163208
1962-12-13 00:00:00-05:00,1.0343100241941063,1.0395635960296294,1.0178925139443715,1176750,1.0192058086395264
1962-12-14 00:00:00-05:00,1.019206350099828,1.0264302117388493,1.012639381816678,1043385,1.023146629333496
1962-12-17 00:00:00-05:00,1.0231464543883808,1.0297134215486623,1.0086988318444772,949245,1.011325716972351
1962-12-18 00:00:00-05:00,1.0113257540584142,1.0198629099436056,1.0021319014331131,917865,1.0041019916534424
1962-12-19 00:00:00-05:00,1.004101853985636,1.0310269079573882,1.004101853985636,1012005,1.0300418138504028
1962-12-20 00:00:00-05:00,1.0300418138504028,1.0428474476587033,1.0300418138504028,1333650,1.0300418138504028
1962-12-21 00:00:00-05:00,1.0300419450489002,1.0336538262162305,1.0119824409484863,941400,1.0119824409484863
1962-12-24 00:00:00-05:00,1.0188780830772606,1.034967303276062,1.0188780830772606,713895,1.034967303276062
1962-12-26 00:00:00-05:00,1.0349662025670174,1.042846654639055,1.0303693295121406,760965,1.0343095064163208
1962-12-27 00:00:00-05:00,1.0343103775680196,1.039563951198435,1.0231464353396276,823725,1.027086615562439
